brand_name,date,campaign_name,status,ad_set_name,ad_name,country,region,FB Spent Funnel (INR),spend_inr,clicks,impressions,page_likes,landing_page_views,link_clicks,adds_to_cart,checkouts_initiated,Adds of Payment Info,purchases,revenue_inr,website_contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),CTR_calculated,CPM_calculated,CPC_calculated,ROI_calculated,ROAS_calculated
Brand B,1/26/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Reel | CLP | EOSS Product | EVENT | EOSS ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,184.96,184.96,13,167,0,-11,12,2,1,0,0,0,0,0,175000,95000,0,7.784431138,1107.54491,14.22769231,-100,0
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,186.31,28132.81,18,,0,9,,0,0,0,0,0,0,0,0,0,,0,0,1562.933889,-100,0
Brand B,1/29/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,,Ecomm | Retargeting,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,,189.31,27,226,0,28,24,2,0,0,0,0,0,0,,0,0,11.94690265,837.6548673,7.011481481,-100,0
Brand B,1/1/2026,Growify | TOF | Conversion | UAE,PAUSED,ecomm | magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,,Rest Of The World,190.03,190.03,7,272,0,2,4,0,,0,0,0,0,0,0,0,0,2.573529412,698.6397059,27.14714286,-100,0
Brand B,1/12/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Reel | PLP | Ishq | BAU ï¿½ï¿½ï¿,United Kingdom,,,190.38,15,207,0,5,6,0,0,0,0,0,0,,0,,0,7.246376812,919.7101449,12.692,-100,0
Brand B,1/5/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,,Ecomm | CX Data,,United Kingdom,Rest Of The World,-196.94,29737.94,,281,0,1,1,0,0,0,0,0,0,0,0,0,0,,105828.968,0,-100,0
Brand B,1/4/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,,United Kingdom,Rest Of The World,198.6,,11,274,0,9,3,0,0,0,,0,0,0,0,0,,4.01459854,,,0,0
Brand B,1/23/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,,custom | single video | plp | fitoor bau ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,199.16,199.16,24,204,0,13,15,0,0,0,0,0,0,0,0,0,0,11.76470588,976.2745098,8.298333333,-100,0
Brand B,1/8/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,200.080887,30212.21394,2100,188,,9,13,0,0,0,0,0,0,0,0,0,0,1117.021277,160703.2656,14.38676854,-100,0
Brand B,1/5/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,United Kingdom,Rest Of The World,206.75,206.75,,,0,5,6,0,0,0,0,0,0,,0,0,0,0,0,0,-100,0
Brand B,1/18/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,209.22,209.22,16,209,0,1170,648,0,,0,0,0,0,0,0,0,0,7.655502392,1001.052632,13.07625,-100,0
Brand B,1/13/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,210.45,210.45,27,200,0,,,0,0,0,0,0,0,0,0,0,0,13.5,1052.25,7.794444444,-100,0
Brand B,1/1/2026,,ACTIVE,Ecomm | CX Data,Custom | Reel | PLP | Ishq | BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,214.84,214.84,11,407,0,2,3,0,,0,0,,0,0,0,0,0,2.702702703,527.8624079,19.53090909,,
Brand B,1/21/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,,216.11,18,216,0,10,10,0,0,0,0,0,0,0,0,0,0,8.333333333,1000.509259,12.00611111,-100,0
Brand B,1/25/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,21110.4,219.9,11,142,0,7,7,0,0,0,0,0,,0,0,0,0,7.746478873,1548.591549,19.99090909,-100,0
,1/16/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU ï¿½ï¿½ï¿,United Kingdom,,21352.51574,222.422039,,206,0,,,0,0,0,0,0,0,0,0,0,0,,1079.718636,0,-100,0
Brand B,1/28/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,225.13,225.13,20,242,0,-23,18,0,0,0,0,0,0,0,0,0,0,8.26446281,930.2892562,11.2565,-100,0
Brand B,1/2/2026,Growify | TOF | Conversion | UAE,PAUSED,,,,Rest Of The World,225.5,0,5,312,0,1,1,0,0,0,0,0,0,0,0,0,,1.602564103,0,0,0,0
Brand B,1/22/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Kingdom,Rest Of The World,225.83,34100.33,11,253,0,1560,7,1,1,0,0,0,0,0,150000,0,0,4.347826087,134783.913,3100.03,-100,0
Brand B,1/14/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,,United Kingdom,Rest Of The World,226.68,226.68,12,146,0,7,7,0,0,0,,0,0,,,0,0,8.219178082,1552.60274,18.89,-100,0
Brand B,1/7/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,United Kingdom,Rest Of The World,227.44,34343.44,15,58290,0,12,11,0,0,0,,0,0,0,0,0,0,0.025733402,589.182364,2289.562667,-100,0
Brand B,1/15/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,,Custom | Reel | PLP | Ishq | BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,21837.12,227.47,12,269,0,8,8,0,0,0,0,0,0,0,0,0,0,4.460966543,845.6133829,18.95583333,-100,0
Brand B,1/19/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,CUSTOM | REEL | PLP | ISHQ | BAU ï¿½ï¿½ï¿,,Rest Of The World,21904.43558,228.171204,14,277,0,,5,0,0,0,0,0,0,0,0,0,0,5.054151625,823.7227581,16.29794314,-100,0
Brand B,1/12/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,229.48,229.48,1600,185,0,14,11,0,0,0,0,0,0,0,,0,0,864.8648649,1240.432432,0.143425,-100,0
Brand B,1/24/2026,,PAUSED,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,United Kingdom,Rest Of The World,231.99,231.99,24,,0,11,14,4,2,0,0,0,0,0,,0,0,0,0,9.66625,-100,0
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,241.59,241.59,19,206,0,8,8,0,0,0,0,0,0,0,0,0,0,9.223300971,1172.76699,12.71526316,-100,0
,1/27/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,,United Kingdom,Rest Of The World,241.92,36529.92,2400,210,,11505,,-1,2,0,0,0,1,0,80000,18400000,0,1142.857143,173952,15.2208,-100,0
Brand B,1/12/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,United Kingdom,Rest Of The World,-23360.19293,243.335343,10,,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,24.3335343,-100,0
Brand B,1/16/2026,,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,244.01,244.01,2200,29725,0,3705,21,0,0,0,0,,1,0,0,0,0,7.40117746,8.208915055,0.110913636,,
Brand B,1/10/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,United Kingdom,Rest Of The World,244.73,,18,,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Brand B,1/20/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,248.5,248.5,17,258,0,12,10,0,0,0,0,0,0,0,0,0,0,6.589147287,963.1782946,14.61764706,-100,0
Brand B,1/4/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,248.85,248.85,20,257,0,2730,12,0,0,0,0,0,0,0,0,0,0,7.782101167,968.2879377,12.4425,-100,0
Brand B,1/14/2026,GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA,ACTIVE,,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,257.11,257.11,25,225,0,20,21,0,0,0,0,,1,0,0,0,0,11.11111111,1142.711111,10.2844,,
Brand B,1/10/2026,,,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Kingdom,Rest Of The World,263.06,39722.06,13,290,0,8,,0,0,0,,0,0,0,0,0,0,4.482758621,136972.6207,3055.543077,-100,0
Brand B,1/15/2026,Growify | TOF | Conversion | UAE,,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,United Kingdom,Rest Of The World,25491.84,265.54,4,,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,66.385,-100,0
Brand B,1/17/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU ï¿½ï¿½ï¿,United Kingdom,,-267.49431,267.49431,15,197,0,10,11,0,0,0,0,0,0,0,0,0,0,7.614213198,1357.839137,17.832954,-100,0
Brand B,1/15/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,270.27,270.27,16,216,0,10,11,0,0,0,0,0,0,0,0,0,0,7.407407407,1251.25,16.891875,-100,0
Brand B,1/1/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,273.2,273.2,35,340,0,21,21,0,0,0,,0,0,0,,0,0,10.29411765,803.5294118,7.805714286,-100,0
Brand B,1/6/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,,United Kingdom,,,275.67,11,,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,25.06090909,-100,0
Brand B,1/23/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,,Custom | SingleImage | CLP | Sale Product | EOSS | Discounted ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,280.89,280.89,,215,0,,26,1,0,0,0,0,0,0,75000,0,0,,1306.465116,0,-100,0
Brand B,1/13/2026,GROWIFY | TOF | CONVERSION | UAE,,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,United Kingdom,Rest Of The World,-281.17,281.17,12,383,0,7,6,0,0,0,0,0,0,0,0,0,0,3.133159269,734.1253264,23.43083333,-100,0
Brand B,,,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,292.31,292.31,16,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,18.269375,-100,0
Brand B,1/22/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,ecomm | cx data,Custom | Single Video | PLP | Fitoor | BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,293.66,293.66,30,248,1,18,,,0,0,0,0,,0,0,,0,12.09677419,1184.112903,9.788666667,-100,0
Brand B,1/16/2026,,PAUSED,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,United Kingdom,Rest Of The World,293.71,293.71,12,304,0,5,6,0,0,0,0,0,0,0,0,0,0,3.947368421,966.1513158,24.47583333,-100,0
Brand B,1/24/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Kingdom,Rest Of The World,28289.28,294.68,9,264,0,3,3,0,0,0,0,0,0,0,,0,0,3.409090909,1116.212121,32.74222222,-100,0
Brand B,1/23/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | SingleImage | CLP | Sale Product | EOSS | Discounted ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,297.35,297.35,12,226,0,13,11,1,0,0,0,0,,0,55000,0,0,5.309734513,1315.707965,24.77916667,-100,0
Brand B,1/9/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,,United Kingdom,Rest Of The World,298.21,,11,369,0,10,8,,0,0,0,0,0,0,,0,0,2.98102981,,,0,0
Brand B,1/27/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,,United Kingdom,Rest Of The World,302.42,302.42,28,305,0,58,23,0,,0,0,0,0,0,0,0,0,9.180327869,991.5409836,10.80071429,-100,0
Brand B,1/14/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,CUSTOM | CAROUSEL | CLP | FANAH | BAU | FULL PRICE,United Kingdom,Rest Of The World,307.69378,307.69378,13,311,,5,6,0,0,0,0,,0,0,0,0,,4.180064309,989.3690675,23.66875231,,
Brand B,1/3/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,United Kingdom,Rest Of The World,308.36,308.36,19,506,0,12,16,0,0,0,0,0,0,0,0,0,0,3.754940711,609.4071146,16.22947368,-100,0
Brand B,1/6/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,United Kingdom,Rest Of The World,29718.72,309.57,0,76,0,1,216,0,0,0,0,0,0,0,0,,0,0,4073.289474,0,-100,0
Brand B,1/9/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,310.59,310.59,11,255,0,6,6,0,0,0,0,0,0,0,0,0,0,4.31372549,1218,28.23545455,-100,0
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,,Rest Of The World,311.24,46997.24,10,307,0,9,0,0,0,0,0,0,0,0,0,0,0,3.25732899,153085.4723,4699.724,-100,0
Brand B,1/8/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Kingdom,Rest Of The World,311.92,311.92,14,406,0,8,,0,0,0,0,0,0,0,0,0,0,3.448275862,768.2758621,22.28,-100,0
Brand B,1/3/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,311.94,0,29,34220,0,27,27,,,0,0,0,0,0,0,0,0,0.084745763,0,0,0,0
Brand B,1/9/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,322.01,322.01,18,237,0,14,13,0,0,0,,0,0,0,0,0,0,7.594936709,1358.691983,17.88944444,-100,0
Brand B,1/7/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Kingdom,Rest Of The World,323.6,323.6,23,444,0,-2535,14,0,0,0,0,0,0,0,0,0,0,5.18018018,728.8288288,14.06956522,-100,0
Brand B,1/3/2026,Growify | TOF | Conversion | UAE,PAUSED,,CA_Carousel_CampaignShoot_Mix_Fanah,United Kingdom,Rest Of The World,330.57,49916.07,16,72500,0,10,972,0,0,0,0,0,,0,0,0,0,0.022068966,688.4975172,3119.754375,-100,0
Brand B,1/23/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Kingdom,Rest Of The World,337.63,337.63,10,344,,8,7,0,0,0,0,0,0,0,0,0,0,2.906976744,981.4825581,33.763,-100,0
Brand B,1/18/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Reel | PLP | Ishq | BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,339.9,339.9,12,341,0,5,5,0,0,,0,0,0,0,0,0,0,3.519061584,996.7741935,28.325,-100,0
Brand B,1/29/2026,,ACTIVE,Ecomm | CX Data,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,347.81,347.81,0,388,0,25,31,594,0,0,0,0,0,0,36995000,0,0,0,896.4175258,0,-100,0
Brand B,1/2/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,CUSTOM | CAROUSEL | PLP | CELEB | BAU | FULL PRICE,United Kingdom,Rest Of The World,350.57,350.57,29,607,0,15,15,0,0,0,0,0,0,0,,0,0,4.777594728,577.5453048,12.08862069,-100,0
Brand B,1/2/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,ECOMM | RETARGETING,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,353.33,353.33,29,284,0,20,21,0,0,0,0,0,0,0,0,0,0,10.21126761,1244.119718,12.1837931,-100,0
Brand B,1/1/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Kingdom,Rest Of The World,356.76,356.76,6,502,0,1,1,1,0,0,0,,0,0,95000,0,0,1.195219124,710.6772908,59.46,,
Brand B,1/11/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,United Kingdom,Rest Of The World,362.91,362.91,11,430,0,4,4,0,0,0,0,0,0,0,0,0,0,2.558139535,843.9767442,32.99181818,-100,0
Brand B,1/21/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,-382.37,382.37,2800,318,0,19,,,0,0,0,0,1,0,0,0,0,880.5031447,1202.421384,0.136560714,-100,0
Brand B,1/10/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,United Kingdom,Rest Of The World,385.642111,385.642111,8,,0,4,4,0,0,0,0,0,0,0,0,,0,0,0,48.20526388,-100,0
Brand B,1/23/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,,Rest Of The World,391.08,391.08,19,595,0,12,10,0,0,,0,0,0,0,0,0,0,3.193277311,657.2773109,20.58315789,-100,0
Brand B,1/10/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,396.85,396.85,26,0,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,15.26346154,-100,0
Brand B,1/17/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,CUSTOM | SINGLE VIDEO | PLP | FITOOR BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,38308.8,399.05,36,388,0,23,24,198,1,0,0,0,0,0,69500,,0,9.278350515,1028.479381,11.08472222,-100,0
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,United Kingdom,Rest Of The World,38363.52,,29,685,0,,21,0,0,0,0,0,0,,0,0,0,4.233576642,,,0,0
Brand B,1/8/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,United Kingdom,Rest Of The World,403.69,403.69,10,355,0,6,7,0,0,0,0,0,0,0,0,0,0,2.816901408,1137.15493,40.369,-100,0
Brand B,1/20/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,United Kingdom,Rest Of The World,39705.6,413.6,1500,78010,0,8,756,0,0,,,0,0,0,0,0,0,1.922830406,5.301884374,0.275733333,-100,0
Brand B,1/19/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,417.08,417.08,54,358,,50,46,0,0,0,0,0,0,0,0,0,0,15.08379888,1165.027933,7.723703704,-100,0
Brand B,1/28/2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,418.13,63137.63,55,478,0,51,44,1,1,,0,0,0,0,78000,78000,0,11.50627615,132087.0921,1147.956909,-100,0
Brand B,1/8/2026,Growify | TOF | Conversion | UAE,PAUSED,,Custom | Carousel | PLP | Celeb | BAU | Full Price,,Rest Of The World,425.92,425.92,45,107300,0,18,24,0,0,0,0,0,0,0,0,0,0,0.04193849,3.9694315,9.464888889,-100,0
Brand B,1/22/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,433.59,65472.09,44,58000,0,27,31,2,0,0,0,0,0,0,162300,0,0,0.075862069,1128.829138,1488.002045,-100,0
Brand B,1/9/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Kingdom,Rest Of The World,434.15,434.15,0,435,0,7,6,0,0,0,0,0,0,,0,0,0,0,998.045977,0,-100,0
Brand B,1/31/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Kingdom,Rest Of The World,440.65,440.65,22,461,0,17,14,0,0,0,0,0,0,0,0,0,0,4.772234273,955.856833,20.02954545,-100,0
Brand B,1/21/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Kingdom,Rest Of The World,450.25,450.25,16,,0,4,4,7,0,0,0,0,0,0,128229200,0,0,0,0,28.140625,-100,0
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,United Kingdom,Rest Of The World,453,453,,666,0,16,18,0,0,0,0,0,0,0,0,0,0,,680.1801802,0,-100,0
Brand B,1/11/2026,GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,458.53,458.53,20,321,0,14,13,2,1,0,0,0,0,0,180000,,0,6.230529595,1428.442368,22.9265,-100,0
Brand B,1/2/2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Kingdom,Rest Of The World,459.8,459.8,14,697,0,11,8,0,,0,0,0,0,0,0,0,0,2.008608321,659.6843615,32.84285714,-100,0
Brand B,1/12/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,United Kingdom,Rest Of The World,461.41,461.41,2200,284,0,14,14,0,0,0,0,0,,0,,0,0,774.6478873,1624.683099,0.209731818,-100,0
Brand B,1/4/2026,,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Kingdom,,-464.12,464.12,20,635,0,17,8,0,0,0,0,0,0,0,0,0,0,3.149606299,730.8976378,23.206,-100,0
Brand B,1/5/2026,GROWIFY | TOF | CONVERSION | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Kingdom,Rest Of The World,468,468,19,592,0,8,11,0,0,0,0,0,0,0,0,0,0,3.209459459,790.5405405,24.63157895,-100,0
