brand_name,date,currency,sales_channel,transaction_timestamp,order_created_at,order_updated_at,order_id,order_name,country,region,billing_country,billing_province,billing_city,order_tags,product_id,product_title,product_tags,product_type,variant_title,gross_sales,net_sales,total_sales,orders,returns_inr,return_rate,items_sold,items_returned,avg_order_value,new_customer_orders,returning_customer_orders,avg_items_per_order,discounts_inr,sku,customer_sale_type,customer_id,shipping_country
Brand A,1/9/2026,INR,Magic Checkout - Brand A,2026-01-09 02:00:31+00:00,2026-01-09 02:00:31+00:00,2026-01-09 02:02:22+00:00,6841640000000.00,#11138,India,India,India,maharashtra,Mumbai Subueban,"cod, Magic, QR_COD_Confirmed",7.78E+12,Heather Kurta Set,"all, Co-ord, Collection_Ukiyo, eoss-25, High Tea Selects, Kurta Set, Kurta Sets/Co-ords, Over 5k",Kurta Set,,6400,6400,6400,1,0,0,1,,6400,1,,,0,,FIRST-TIME,7325280000000.00,India
Brand A,1/15/2026,INR,Magic Checkout - Brand A,2026-01-15 15:46:44+00:00,2026-01-15 15:46:44+00:00,2026-01-16 11:46:15+00:00,6854690000000.00,#11358,India,India,India,Telangana,Hyderabad,"cod, Magic",7.78E+12,Heather Kurta Set,"all, Co-ord, Collection_Ukiyo, eoss-25, High Tea Selects, Kurta Set, Kurta Sets/Co-ords, Over 5k",Kurta Set,M,780800,684800,6400,1,0,0,1,,6400,1,,1,0,,First-time,9359920000000.00,India
Brand A,1/15/2026,INR,Draft Orders,2026-01-15 16:56:40+00:00,2026-01-15 16:56:40+00:00,2026-01-16 11:45:03+00:00,6854810000000.00,#11370,India,India,India,Maharashtra,Mumbai,,7.78E+12,Heather Kurta Set,"ALL, BESTSELLERS, CO-ORD, COLLECTION_UKIYO, EOSS-25, HIGH TEA SELECTS, KURTA SET, KURTA SETS/CO-ORDS, OVER 5K",Kurta Set,L,0,6400,6400,1,0,0,1,,6400,1,,,0,,First-time,9360060000000.00,India
Brand A,1/14/2026,INR,Magic Checkout - Brand A,,2026-01-14 04:48:56+00:00,2026-01-14 04:49:11+00:00,897531000000000.00,#11296,India,India,,Telangana,Jagtial,"Magic, upi",7.78E+12,Heather Kurta Set,"all, Bestsellers, Co-ord, Collection_Ukiyo, eoss-25, High Tea Selects, Kurta Set, Kurta Sets/Co-ords, Over 5k",,S,0,6400,6400,0,0,0,1,,,,0,,0,,Returning,8115620000000.00,India
Brand A,1/2/2026,INR,Magic Checkout - Brand A,2026-01-02 11:42:45+00:00,2026-01-02 11:42:45+00:00,2026-01-02 11:43:01+00:00,6824580000000.00,#10961,India,India,India,Karnataka,,"Magic, upi",8.36E+12,Blossom Kurta Set,"all, Co-ord, Collection_cotswold, eoss-25, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Sunny Lunches, Work Essentials",CO-ORD,L,6560,6560,6560,1,0,0,1,,6560,1,,1,0,,First-time,9302840000000.00,India
Brand A,1/3/2026,INR,Magic Checkout - Brand A,2026-01-03 17:13:27+00:00,2026-01-03 17:13:27+00:00,2026-01-05 12:23:14+00:00,6827180000000.00,#11005,India,India,India,telangana,Hyderabad,"cod, Magic",0,Florentine Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,M,6560,6560,6560,0,0,0,1,,0,,,,0,FLOR-IV,First-time,9306110000000.00,India
,1/3/2026,INR,Magic Checkout - Brand A,,2026-01-03 17:18:38+00:00,2026-01-03 17:18:54+00:00,6827230000000.00,#11006,India,India,India,Maharashtra,Mumbai Subueban,"MAGIC, UPI",8.47E+12,Florentine Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,L,0,6560,6560,1,0,,1,,6560,1,,1,0,FLOR-IV,First-time,9306120000000.00,India
Brand A,1/5/2026,INR,Magic Checkout - Brand A,2026-01-05 05:35:12+00:00,2026-01-05 05:35:12+00:00,,-6831370000000.00,#11051,India,India,India,Uttar Pradesh,Muzaffarnagar,"cod, Magic",0,Florentine Kurta Set,"all, bestsellers, collection_et si, express shipping, kurta sets/co-ords, over 5k",Kurta Set,XS,6560,701920,6560,0,0,0,1,,,0,,,0,FLOR-IV,First-time,9309930000000.00,India
,1/5/2026,INR,Magic Checkout - Brand A,,2026-01-05 06:20:16+00:00,2026-01-05 06:20:32+00:00,6831430000000.00,#11053,India,India,India,Andhra Pradesh,West Godavari,"MAGIC, UPI",8.47E+12,Florentine Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,L,6560,6560,6560,1,0,0,1,,760960,1,,130,0,FLOR-IV,First-time,9310010000000.00,India
Brand A,,INR,Magic Checkout - Brand A,,2026-01-06 05:43:33+00:00,2026-01-09 11:51:34+00:00,-6833250000000.00,#11078,India,India,,Gujarat,Ahmedabad,"Magic, upi",8.47E+12,Candy Crush Tunic,"all, Collection_Et Si, Express shipping, Over 5k, Tops & Tunics",Tunic,L,6560,701920,6560,1,0,0,1,,6560,1,,1,0,CANDY-PINK,First-time,9313630000000.00,India
Brand A,1/6/2026,INR,,,2026-01-06 06:35:41+00:00,,6833300000000.00,,India,India,India,Karnataka,Bangalore,"Magic, upi",8.47E+12,Florentine Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",,S,6560,,6560,1,0,0,1,,6560,1,,130,0,FLOR-IV,First-time,1024505900000000.00,India
Brand A,1/9/2026,,Magic Checkout - Brand A,2026-01-09 17:31:10+00:00,2026-01-09 17:31:10+00:00,2026-01-09 17:31:26+00:00,896409000000000.00,#11166,India,India,India,Telangana,Hyderabad,"cod, Magic",8.36E+12,Blossom Kurta Set,"all, Co-ord, Collection_cotswold, eoss-25, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Sunny Lunches, Work Essentials",co-ord,M,,6560,6560,0,0,0,1,,,0,,,0,,First-time,9328720000000.00,India
Brand A,1/9/2026,INR,Magic Checkout - Brand A,2026-01-09 17:31:10+00:00,2026-01-09 17:31:10+00:00,2026-01-09 17:31:26+00:00,6842820000000.00,#11166,India,India,,Telangana,Hyderabad,"cod, Magic",8.18E+12,Rosita Kurta Set,"all, Co-ord, Collection_J'adore, eoss-25, Express shipping, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS, Tunic, Work Essentials",Co-ord,M,6560,6560,760960,1,,0,1,,760960,,,1,,,,9328720000000.00,India
Brand A,1/9/2026,INR,Magic Checkout - Brand A,2026-01-09 18:19:01+00:00,2026-01-09 18:19:01+00:00,2026-01-09 18:19:17+00:00,896419000000000.00,#11168,India,India,India,Uttar Pradesh,Noida,"magic, upi",8.55E+12,Daphne Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k",kurta set,XS,6560,6560,6560,1,0,0,1,,0,1,,,0,,First-time,-9328800000000.00,India
Brand A,1/12/2026,INR,Magic Checkout - Brand A,2026-01-12 10:29:23+00:00,2026-01-12 10:29:23+00:00,2026-01-13 11:11:51+00:00,6848020000000.00,,India,India,India,Delhi,Delhi,"cod, Magic",,Cyra Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,M,6560,6560,6560,0,0,0,1,,6560,1,,1,0,CYRA-RED,,8530420000000.00,India
Brand A,1/14/2026,INR,Magic Checkout - Brand A,2026-01-13 19:51:01+00:00,2026-01-13 19:51:01+00:00,2026-01-14 11:14:18+00:00,6850630000000.00,#11290,India,India,,DELHI,East Delhi,"cod, Magic",8.47E+12,Jardin Tunic Set,"all, Bestsellers, Collection_Et Si, Express shipping, Over 5k, Tops & Tunics",Tunic,S,6560,0,0,1,0,0,,,760960,1,0,130,0,JARDIN-COCOA,First-time,9353410000000.00,India
Brand A,,INR,Magic Checkout - Brand A,2026-01-14 08:55:52+00:00,2026-01-14 08:55:52+00:00,2026-01-14 08:56:08+00:00,6851640000000.00,,India,India,India,Karnataka,,"Magic, upi",8.18E+12,Rosita Kurta Set,"all, Co-ord, Collection_J'adore, eoss-25, Kurta Set, Kurta Sets/Co-ords, Over 5k, Tunic, Work Essentials",Co-ord,,6560,,6560,1,0,0,1,,6560,,,0,0,,First-time,9356840000000.00,india
Brand A,1/14/2026,INR,Magic Checkout - Brand A,2026-01-14 18:19:59+00:00,2026-01-14 18:19:59+00:00,2026-01-14 18:20:16+00:00,-897659000000000.00,#11320,India,India,India,,Anand,"cod, Magic",8.55E+12,Azar Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,XS,6560,6560,0,0,0,0,1,,,0,,,0,AZAR-GRN,First-time,9357720000000.00,India
Brand A,1/14/2026,INR,,2026-01-14 18:19:59+00:00,2026-01-14 18:19:59+00:00,2026-01-14 18:20:16+00:00,897659000000000.00,#11320,India,India,India,Gujarat,Anand,"cod, Magic",,Florentine Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",kurta set,XS,6560,6560,6560,1,0,0,1,,6560,0,,1,0,FLOR-IV,First-time,9357720000000.00,India
Brand A,1/15/2026,INR,Magic Checkout - Brand A,2026-01-15 02:41:52+00:00,2026-01-15 02:41:52+00:00,2026-01-16 11:42:57+00:00,-6853320000000.00,,India,India,India,Karnataka,Bengaluru Urban,"Magic, upi",,Rosita Kurta Set,"ALL, CO-ORD, COLLECTION_J'ADORE, EOSS-25, KURTA SET, KURTA SETS/CO-ORDS, OVER 5K, TUNIC, WORK ESSENTIALS",Co-ord,M,6560,6560,6560,,0,0,1,,6560,1,,1,,,First-time,1029440500000000.00,
Brand A,1/15/2026,INR,Magic Checkout - Brand A,2026-01-15 06:17:54+00:00,2026-01-15 06:17:54+00:00,2026-01-15 06:18:09+00:00,6853850000000.00,#11330,India,India,India,Uttar Pradesh,,"cod, Magic",7.88E+14,Jardin Tunic Set,"ALL, BESTSELLERS, COLLECTION_ET SI, EXPRESS SHIPPING, OVER 5K, TOPS & TUNICS",tunic,L,800320,6560,6560,0,0,0,1,,,0,,,0,JARDIN-GRY,First-time,1029483400000000.00,India
Brand A,1/15/2026,INR,Magic Checkout - Brand A,2026-01-15 07:59:10+00:00,2026-01-15 07:59:10+00:00,2026-01-17 11:06:50+00:00,6853980000000.00,#11336,India,India,India,Kerala,Thiruvananthapuram,"COD, MAGIC",8.47E+12,Candy Crush Tunic,"all, Collection_Et Si, Express shipping, Over 5k, Tops & Tunics",,M,0,6560,6560,1,0,0,1,,,1,,1,0,CANDY-PINK,First-time,9359060000000.00,india
Brand A,,INR,Magic Checkout - Brand A,2026-01-15 11:41:35+00:00,2026-01-15 11:41:35+00:00,2026-01-15 11:41:51+00:00,897921000000000.00,#11343,India,India,India,Telangana,,"cod, Magic",8.47E+12,Florentine Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,XS,6560,,,1,0,0,1,,6560,1,,1,0,,First-time,9321790000000.00,India
Brand A,1/15/2026,INR,Magic Checkout - Brand A,2026-01-15 13:17:39+00:00,2026-01-15 13:17:39+00:00,2026-01-17 11:03:13+00:00,897934000000000.00,#11353,India,India,India,Karnataka,Bengaluru,"cod, Magic",8.55E+12,,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",,L,6560,6560,6560,1,0,0,1,,760960,1,,1,0,CYRA-RED,First-time,9359660000000.00,India
Brand A,1/1/2026,INR,Magic Checkout - Brand A,2026-01-01 14:18:50+00:00,,2026-01-01 14:19:06+00:00,6822470000000.00,#10936,India,India,India,Karnataka,Bangalore,"magic, upi",7.95E+14,Estelle Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",KURTA SET,XL,6560,6560,6560,1,0,0,1,,6560,,1,1,0,,Returning,7366930000000.00,India
Brand A,1/3/2026,INR,Magic Checkout - Brand A,,2026-01-02 21:00:46+00:00,2026-01-02 21:01:02+00:00,894134000000000.00,#10979,India,India,India,Telangana,Hyderabad,"card, Magic",8.47E+12,Willow Kurta Set,"all, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,XXL,,6560,6560,0,0,0,1,,6560,,1,1,0,WILLOW-PINK,Returning,8762550000000.00,India
Brand A,1/14/2026,INR,Magic Checkout - Brand A,2026-01-14 11:18:35+00:00,,,-897583000000000.00,#11313,India,,,,Bengaluru,"card, Magic",8.55E+12,Cyra Kurta Set,"ALL, CATEGORY_KURTA SET, COLLECTION_LUMIï¿½ï¿½ï¿½ï¿½ï¿½ï¿½RE, FESTIVE_EDIT, KURTA SETS/CO-ORDS, OVER 5K",Kurta Set,S,6560,6560,6560,,0,0,1,,6560,,1,0,0,CYRA-RED,Returning,8140020000000.00,India
Brand A,1/15/2026,INR,Magic Checkout - Brand A,2026-01-15 04:02:48+00:00,2026-01-15 04:02:48+00:00,2026-01-15 04:03:04+00:00,6853690000000.00,#11328,India,India,India,Maharashtra,Pune,"cod, Magic",8.47E+12,Candy Crush Tunic,"all, Collection_Et Si, Express shipping, Over 5k, Tops & Tunics",Tunic,XXL,6560,6560,760960,,0,0,1,,,,53,1,0,CANDY-PINK,Returning,,India
Brand A,1/10/2026,INR,Magic Checkout - Brand A,2026-01-10 12:57:56+00:00,2026-01-10 12:57:56+00:00,2026-01-10 12:58:12+00:00,6844320000000.00,#11192,India,India,India,telangana,Hyderabad,"cod, Magic",7.95E+14,Cyra Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,XXL,6560,6560,6560,1,,0,1,,760960,,1,1,0,CYRA-RED,Returning,7761510000000.00,India
Brand A,1/10/2026,INR,Magic Checkout - Brand A,2026-01-10 03:59:30+00:00,2026-01-10 03:59:30+00:00,2026-01-10 03:59:45+00:00,6843740000000.00,#11171,,India,India,TELANGANA,Hyderabad,"Magic, upi",8.55E+12,Azar Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,xl,6560,701920,,1,0,0,1,,760960,,1,1,0,AZAR-GRN,Returning,6263030000000.00,India
Brand A,1/16/2026,,Magic Checkout - Brand A,2026-01-15 19:15:10+00:00,2026-01-15 19:15:10+00:00,,6855050000000.00,#11376,India,India,India,,Ahmedabad,"Magic, upi",7.87E+12,Limoncello Kurta,"all, co-ord, collection_postcard from summer, eoss-25, kurta, kurta set, kurtas/kaftans, over 5k, pair it",Kurta,Kurta + Pants / S,6650,6650,6650,0,0,0,1,,,0,,,0,,First-time,0.00,India
,1/1/2026,INR,Magic Checkout - Brand A,2026-01-01 17:48:44+00:00,,2026-01-01 17:49:00+00:00,6822810000000.00,,India,India,India,Delhi,South West Delhi,"cod, magic",7.95E+14,Musk Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,M,6720,0,779520,1,0,0,1,,6720,1,,,0,,First-time,9299750000000.00,India
Brand A,1/2/2026,INR,Magic Checkout - Brand A,2026-01-02 17:47:11+00:00,2026-01-02 17:47:11+00:00,2026-01-02 17:47:27+00:00,6825110000000.00,#10970,India,India,India,Goa,Mandrem,"cod, Magic",8.55E+12,Musk Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",kurta set,XS,6720,6720,6720,0,0,0,1,,6720,1,,1,0,MUSK-MULTI,First-time,,India
Brand A,1/4/2026,INR,Magic Checkout - Brand A,,2026-01-04 18:01:57+00:00,,6830360000000.00,#11045,India,India,India,WEST BENGAL,Kolkata,"cod, magic",8.55E+12,Musk Kurta Set,"ALL, BESTSELLERS, CATEGORY_KURTA SET, COLLECTION_LUMIï¿½ï¿½ï¿½ï¿½ï¿½ï¿½RE, FESTIVE_EDIT, KURTA SETS/CO-ORDS, OVER 5K",Kurta Set,L,6720,6720,6720,144,,0,1,,0,1,,,,,First-time,,India
Brand A,1/9/2026,INR,Magic Checkout - Brand A,2026-01-09 04:42:49+00:00,2026-01-09 04:42:49+00:00,,6841860000000.00,,India,India,India,Haryana,Gurgaon,"Magic, upi",8.55E+12,Musk Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,XL,6720,6720,6720,1,0,0,1,,6720,1,,130,0,MUSK-MULTI,First-time,9323490000000.00,India
Brand A,,INR,,2026-01-11 14:23:15+00:00,2026-01-11 14:23:15+00:00,2026-01-11 14:23:31+00:00,6846370000000.00,#11218,India,India,India,tamil nadu,Nilagiri,"cod, Magic",8.55E+12,Musk Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,M,6720,719040,779520,144,0,0,55,,6720,1,,0,0,MUSK-MULTI,,-1026736700000000.00,India
Brand A,1/13/2026,INR,Magic Checkout - Brand A,2026-01-13 13:09:14+00:00,2026-01-13 13:09:14+00:00,2026-01-15 12:44:34+00:00,897357000000000.00,#11278,India,India,India,Delhi,Delhi,"card, Magic",0,Musk Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,XL,6720,6720,6720,0,0,0,1,,,0,,,0,MUSK-MULTI,First-time,9352780000000.00,India
Brand A,1/14/2026,INR,Magic Checkout - Brand A,2026-01-14 16:35:38+00:00,2026-01-14 16:35:38+00:00,2026-01-14 16:35:53+00:00,897637000000000.00,#11318,India,India,India,Odisha,Cuttack,"cod, Magic",8.55E+12,Musk Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,M,6720,6720,6720,0,0,0,1,,,0,0,,0,MUSK-MULTI,First-time,9357510000000.00,India
Brand A,,INR,,2026-01-09 02:31:26+00:00,2026-01-09 02:31:26+00:00,2026-01-09 11:48:59+00:00,896261000000000.00,#11139,India,India,India,Haryana,Gurgaon,"cod, Magic, QR_COD_Confirmed",8.55E+12,Astrid Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,XL,0,6720,6720,1,0,0,1,,6720,,1,1,0,ASTRID-BLACK,Returning,8328400000000.00,India
Brand A,1/10/2026,INR,Magic Checkout - Brand A,2026-01-10 07:44:01+00:00,2026-01-10 07:44:01+00:00,2026-01-10 07:44:17+00:00,896564000000000.00,#11182,India,India,India,Punjab,Ludhiana,"cod, Magic",8.55E+12,Astrid Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,M,6720,6720,6720,1,0,0,1,,,,1,1,0,ASTRID-BLACK,Returning,9158690000000.00,India
Brand A,1/10/2026,INR,Magic Checkout - Brand A,,2026-01-10 05:37:52+00:00,2026-01-10 05:38:08+00:00,896546000000000.00,#11175,India,,India,karnataka,,,7.95E+14,,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",kurta set,S,6720,719040,779520,0,0,0,1,,,,0,,0,,Returning,6831290000000.00,India
Brand A,1/7/2026,INR,Magic Checkout - Brand A,2026-01-07 09:03:35+00:00,2026-01-07 09:03:35+00:00,,6835430000000.00,#11111,India,India,India,Tamil Nadu,Thiruvallur,"cod, Magic",8.55E+12,Astrid Kurta Set,,Kurta Set,XS,6720,6720,6720,1,0,0,1,,6720,,1,1,0,ASTRID-BLACK,Returning,,india
Brand A,1/5/2026,INR,Magic Checkout - Brand A,2026-01-05 18:24:55+00:00,2026-01-05 18:24:55+00:00,2026-01-05 18:25:11+00:00,-6832330000000.00,#11069,India,India,India,Karnataka,,"cod, Magic",8.55E+12,,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",,,6800,6800,6800,0,0,0,1,,6800,90,,1,0,ANGELICA-MULTI,First-time,9312010000000.00,India
Brand A,,INR,Magic Checkout - Brand A,2026-01-07 13:38:54+00:00,2026-01-07 13:38:54+00:00,2026-01-08 12:17:34+00:00,895496000000000.00,#11123,India,India,India,Himachal Pradesh,Mandi,"card, Magic",8.55E+12,,"all, Category_Phiran Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Over 5k",Phiran Set,S,0,6800,6800,1,0,0,1,,0,90,,1,0,KAAHNI-BLACK,First-time,9254200000000.00,India
Brand A,1/13/2026,INR,Magic Checkout - Brand A,2026-01-13 13:09:14+00:00,2026-01-13 13:09:14+00:00,2026-01-15 12:44:34+00:00,6850050000000.00,#11278,India,,India,Delhi,Delhi,"card, Magic",,Kaahni Phiran Set,"all, Category_Phiran Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Over 5k",Phiran Set,XL,829600,6800,0,144,,0,1,,6800,1,,1,0,KAAHNI-BLACK,First-time,9352780000000.00,India
Brand A,1/12/2026,INR,Magic Checkout - Brand A,2026-01-12 02:54:55+00:00,2026-01-12 02:54:55+00:00,2026-01-12 02:55:11+00:00,897024000000000.00,#11229,India,India,India,Tamil Nadu,Chennai,"cod, Magic",8.55E+12,Kaahni Phiran Set,"all, Category_Phiran Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Over 5k",Phiran Set,,6800,6800,788800,0,0,0,1,,6800,,1,1,0,KAAHNI-BLACK,Returning,7747950000000.00,India
Brand A,1/15/2026,inr,Magic Checkout - Brand A,2026-01-14 19:31:24+00:00,2026-01-14 19:31:24+00:00,,-6852460000000.00,#11321,,India,India,Gujarat,Ahmedabad,"cod, Magic",,Rapunzel Kaftan,"all, Co-ord, Collection_Ikigai, eoss-25, Kaftan, Kurtas/Kaftans, Over 5k, Pair it",,XXXL / Kaftan + Pants,6804,,6804,1,0,0,1,,6804,1,,1,0,RAPUNZELKAF-MULTI-XXXL + RAPPANT-MULTI-XXXL,First-time,9357830000000.00,INDIA
Brand A,1/4/2026,INR,Magic Checkout - Brand A,2026-01-04 10:08:59+00:00,,2026-01-04 10:09:15+00:00,6828680000000.00,#11032,India,India,,Maharashtra,Mumbai Subueban,"cod, Magic",7.73E+12,Primrose Kaftan,"all, Bestsellers, Co-ord, Collection_Ikigai, eoss-25, Express shipping, Kaftan, Kurtas/Kaftans, Over 5k, Pair it, RTS, Sunny Lunches",Top,XL / Kaftan + Pants,6816,6816,,,0,0,55,,6816,,,1,0,,,7366930000000.00,India
Brand A,1/4/2026,INR,Magic Checkout - Brand A,2026-01-04 12:15:28+00:00,2026-01-04 12:15:28+00:00,2026-01-04 12:15:43+00:00,894649000000000.00,#11037,India,India,India,,Noida,"cod, Magic",7.73E+12,Primrose Kaftan,"all, Co-ord, Collection_Ikigai, eoss-25, Express shipping, Kaftan, Kurtas/Kaftans, Over 5k, Pair it, RTS",Top,,6816,729312,6816,1,0,0,1,,790656,,,1,0,PRIMKAF-BLUE-M+PRIMPANT-BLUE-M,,1023873400000000.00,India
Brand A,1/1/2026,INR,Magic Checkout - Brand A,2026-01-01 04:09:00+00:00,,2026-01-01 04:09:16+00:00,6821840000000.00,#10926,India,India,India,Delhi,Delhi,"COD, MAGIC",8.60E+12,Pooja Hegde in Lilian Kaftan Set,celeb,Co-ord,XXL,6880,6880,6880,1,0,0,55,,6880,1,,1,,,First-time,9298540000000.00,India
Brand A,1/2/2026,INR,Magic Checkout - Brand A,,2026-01-02 06:39:48+00:00,2026-01-02 06:40:04+00:00,6823870000000.00,#10951,India,India,India,Maharashtra,Mumbai,"Magic, upi",8.47E+12,Lily Dew Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,,6880,6880,6880,1,0,,,,798080,1,,1,0,LILYDEW-GRN,First-time,9302480000000.00,India
Brand A,1/4/2026,INR,,,2026-01-04 10:02:40+00:00,2026-01-05 12:17:27+00:00,6828670000000.00,,,,India,Punjab,Mohali,"Magic, upi",8.60E+12,Pooja Hegde in Lilian Kaftan Set,celeb,,M,6880,736160,6880,,0,0,1,,6880,1,,1,0,,First-time,9307780000000.00,India
Brand A,1/8/2026,INR,Magic Checkout - Brand A,,,2026-01-08 14:47:47+00:00,896096000000000.00,,India,India,India,Telangana,Hyderabad,"Magic, upi",8.36E+12,Lilian Kaftan Set,"all, Bestsellers, Co-ord, Collection_cotswold, eoss-25, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Work Essentials",CO-ORD,L,839360,6880,6880,1,,0,,0,6880,1,,1,0,,First-time,9321870000000.00,India
Brand A,1/14/2026,INR,Magic Checkout - Brand A,2026-01-14 07:47:29+00:00,2026-01-14 07:47:29+00:00,2026-01-14 07:47:45+00:00,897557000000000.00,,India,,India,Telangana,Hyderabad,"Magic, upi",8.47E+12,Lily Dew Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,3xl,839360,736160,6880,1,,0,1,,6880,1,,1,0,LILYDEW-GRN,First-time,9356730000000.00,INDIA
Brand A,1/8/2026,INR,Magic Checkout - Brand A,2026-01-08 05:39:57+00:00,2026-01-08 05:39:57+00:00,2026-01-08 05:40:13+00:00,6839150000000.00,#11127,India,India,India,Tamil Nadu,,"Magic, upi",7.73E+12,Water Lily Kurta,"all, Co-ord, Collection_Ikigai, eoss-25, Express shipping, High Tea Selects, Kurta, Kurta Set, Kurtas/Kaftans, Over 5k, Pair it, RTS",Kurta,KURTA + PANTS / XL,6896,6896,799936,0,0,0,1,,,,0,,0,WLKURTA-LIME-XL + WLPANT-LIME-XL,Returning,9253280000000.00,India
Brand A,1/16/2026,INR,Magic Checkout - Brand A,2026-01-16 05:27:00+00:00,2026-01-16 05:27:00+00:00,2026-01-16 05:27:16+00:00,898133000000000.00,#11382,India,,India,Rajasthan,Jodhpur,"cod, Magic",-8.36E+12,ICECREAM KURTA SET,"all, Bestsellers, Co-ord, Collection_cotswold, eoss-25, Express shipping, High Tea Selects, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-ord,XS / Kurta Set,0,6900,6900,0,0,0,55,,,0,,,0,,First-time,9361630000000.00,
